train_loss,train_acc,val_loss,val_acc
4.682493047704268,0.021037965865552073,4.516413865838169,0.0343801652892562
4.473770479323846,0.041030999651689305,4.347903709253989,0.05190082644628099
4.3370053915477556,0.058307210031347964,4.22865585476899,0.06413223140495868
4.199697988085612,0.08150470219435736,4.118590766812159,0.08528925619834711
4.100757329250536,0.09167537443399512,4.057421569745403,0.09950413223140496
