train_loss,train_acc,val_loss,val_acc
2.3537396612502857,0.4895158481365378,0.7056131151084565,0.8016528925619835
1.1689572741536054,0.6908394287704632,0.578868737712133,0.8254545454545454
0.9960512398012588,0.7283873214907698,0.5518812398969635,0.824793388429752
0.8897045199275639,0.7552769070010449,0.5866521450470794,0.8228099173553719
0.8375767778744061,0.7712295367467781,0.5759133014944959,0.8165289256198347
